,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
109,"{'f_select__percentile': 58.31720553939479, 'model__regressor__alpha': 4.3869069620979255, 'model__regressor__l1_ratio': 0.36131479313274795, 'scaler__quantile_range': (0.5, 99.5)}",5.468916556797922,2.3394992767338314,0.1362947402521968,0.03855298719311482,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,58.31720553939479,4.3869069620979255,0.36131479313274795,"(0.5, 99.5)"
110,"{'f_select__percentile': 53.671253757904545, 'model__regressor__alpha': 4.776057826028672, 'model__regressor__l1_ratio': 0.4261929277853068, 'scaler__quantile_range': (1, 99)}",5.064134214026853,1.8377226693971787,0.2091916125267744,0.08217026022789718,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,53.671253757904545,4.776057826028672,0.4261929277853068,"(1, 99)"
111,"{'f_select__percentile': 93.34364135552829, 'model__regressor__alpha': 0.009171932360393464, 'model__regressor__l1_ratio': 0.5538236829654726, 'scaler__quantile_range': (1, 99)}",7.21093929647468,2.76886079317217,0.634040591493249,0.9194805384079833,-0.29249403037445537,-0.2921998538037501,-0.29262419110546645,-0.29206349069239784,-0.2934095652465139,-0.29255822529657044,0.0004704101631030051,2,93.34364135552829,0.009171932360393464,0.5538236829654726,"(1, 99)"
112,"{'f_select__percentile': 10.827000239231921, 'model__regressor__alpha': 0.7160304403974359, 'model__regressor__l1_ratio': 0.9572916953456022, 'scaler__quantile_range': (1, 99)}",3.1926627697423102,2.1956696331347207,0.2834435410797596,0.2065905413984753,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,10.827000239231921,0.7160304403974359,0.9572916953456022,"(1, 99)"
113,"{'f_select__percentile': 36.782062239013, 'model__regressor__alpha': 0.35853810576373135, 'model__regressor__l1_ratio': 0.1195789167195872, 'scaler__quantile_range': (5, 95)}",3.0060910670086742,1.7710764009506101,0.16420093234628438,0.0879520485391933,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,36.782062239013,0.35853810576373135,0.1195789167195872,"(5, 95)"
114,"{'f_select__percentile': 47.568171865694985, 'model__regressor__alpha': 3.764717055599418, 'model__regressor__l1_ratio': 0.47376054086290753, 'scaler__quantile_range': (1, 99)}",4.221692389063537,2.4746209442849754,0.16794706452637911,0.061807969876302576,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,47.568171865694985,3.764717055599418,0.47376054086290753,"(1, 99)"
115,"{'f_select__percentile': 64.97603836043551, 'model__regressor__alpha': 1.5541346882716798, 'model__regressor__l1_ratio': 0.039388837813714495, 'scaler__quantile_range': (1, 99)}",4.419758710823953,1.4153511101433782,0.8567059773951768,1.328326045235518,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,64.97603836043551,1.5541346882716798,0.039388837813714495,"(1, 99)"
116,"{'f_select__percentile': 27.32983946275761, 'model__regressor__alpha': 6.13660537635765, 'model__regressor__l1_ratio': 0.7845720682609978, 'scaler__quantile_range': (10, 90)}",3.464132673852146,1.0111506752575123,0.3681562693789601,0.27671556538248737,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,27.32983946275761,6.13660537635765,0.7845720682609978,"(10, 90)"
117,"{'f_select__percentile': 3.7892952814866265, 'model__regressor__alpha': 0.7155290758915234, 'model__regressor__l1_ratio': 0.13790349806194846, 'scaler__quantile_range': (1, 99)}",3.8333523605018853,1.7170951122740727,0.6676871193572879,1.0462137317500162,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,3.7892952814866265,0.7155290758915234,0.13790349806194846,"(1, 99)"
118,"{'f_select__percentile': 54.117291985862295, 'model__regressor__alpha': 1.758837772591565, 'model__regressor__l1_ratio': 0.5570980894721768, 'scaler__quantile_range': (1, 99)}",5.482178395055234,2.773145223670512,0.17079486027359964,0.06333685648051916,-0.30578608880981867,-0.30578885721078997,-0.30578885721078997,-0.3057915119694775,-0.3057915119694775,-0.3057893653856865,2.0232927238221854e-06,13,54.117291985862295,1.758837772591565,0.5570980894721768,"(1, 99)"
