,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
54,"{'f_select__percentile': 42.54480671193516, 'model__regressor__alpha': 1.9332240427766225, 'model__regressor__l1_ratio': 0.8753033422113106, 'scaler__quantile_range': (5, 95)}",11.928245064150541,6.6112303897340015,2.6848197862505914,1.8223788155981244,-0.9204455277129096,-0.9204167451833621,-0.920543781497104,-0.9205789080076707,-0.920618094051729,-0.9205206112905551,7.728384860958142e-05,124,42.54480671193516,1.9332240427766225,0.8753033422113106,"(5, 95)"
55,"{'f_select__percentile': 37.9617558000319, 'model__regressor__alpha': 2.8326620308508867, 'model__regressor__l1_ratio': 0.5041199812296778, 'scaler__quantile_range': (0.1, 99.9)}",17.813498312607408,13.421564102382765,1.4556339513510466,1.7588080240551316,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,37.9617558000319,2.8326620308508867,0.5041199812296778,"(0.1, 99.9)"
56,"{'f_select__percentile': 98.9355486599683, 'model__regressor__alpha': 1.9599283191056518, 'model__regressor__l1_ratio': 0.19170505616762323, 'scaler__quantile_range': (10, 90)}",12.280682156793773,1.9426111827028345,1.2376830913126469,0.8566431245059895,-0.9201707777726981,-0.9203488935747266,-0.9204069833751016,-0.920271917098576,-0.9204679528265448,-0.9203333049295295,0.00010390872712966187,22,98.9355486599683,1.9599283191056518,0.19170505616762323,"(10, 90)"
57,"{'f_select__percentile': 30.424090178493145, 'model__regressor__alpha': 0.07512206491586003, 'model__regressor__l1_ratio': 0.3700380856280343, 'scaler__quantile_range': (0.1, 99.9)}",12.211280122603057,7.169881161214353,0.688859124481678,0.18243701155094427,-0.9204444611932262,-0.9204458231613792,-0.9205740705658653,-0.9205863530257402,-0.9206502733383304,-0.9205401962569083,8.181242393264044e-05,300,30.424090178493145,0.07512206491586003,0.3700380856280343,"(0.1, 99.9)"
58,"{'f_select__percentile': 40.337225146981424, 'model__regressor__alpha': 1.0956202916303197, 'model__regressor__l1_ratio': 0.603593359460187, 'scaler__quantile_range': (0.1, 99.9)}",9.96717591844499,2.209284493869737,1.700645960867405,1.6868767329351027,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,40.337225146981424,1.0956202916303197,0.603593359460187,"(0.1, 99.9)"
59,"{'f_select__percentile': 69.09761036734061, 'model__regressor__alpha': 0.3153115005971624, 'model__regressor__l1_ratio': 0.9185651877184361, 'scaler__quantile_range': (0.1, 99.9)}",12.15110350041068,4.918970239754519,0.6708012465387583,0.19529356757500924,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,69.09761036734061,0.3153115005971624,0.9185651877184361,"(0.1, 99.9)"
60,"{'f_select__percentile': 20.75048216278098, 'model__regressor__alpha': 3.4004918522011147, 'model__regressor__l1_ratio': 0.6654727287314098, 'scaler__quantile_range': (0.1, 99.9)}",8.7075748834759,2.209476256655272,1.870223792642355,2.263015168274692,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,20.75048216278098,3.4004918522011147,0.6654727287314098,"(0.1, 99.9)"
61,"{'f_select__percentile': 79.95671451802313, 'model__regressor__alpha': 1.2617962670009983, 'model__regressor__l1_ratio': 0.876647552673289, 'scaler__quantile_range': (10, 90)}",13.35855011639942,4.180776767716256,1.1495675241865684,0.8403674539677158,-0.9201853811211116,-0.920334266398131,-0.9204646882077319,-0.9203446437294183,-0.9205162610021038,-0.9203690480916993,0.00011520205551567395,60,79.95671451802313,1.2617962670009983,0.876647552673289,"(10, 90)"
62,"{'f_select__percentile': 62.12826484701929, 'model__regressor__alpha': 0.7824113935165606, 'model__regressor__l1_ratio': 0.8933137635523624, 'scaler__quantile_range': (0.5, 99.5)}",13.916950175538659,8.305118405316056,1.0459474543109537,0.842034456175014,-0.9204455277129096,-0.9204455277129097,-0.9205740705658653,-0.9205814432062192,-0.920649401551383,-0.9205391941498573,8.086262588986501e-05,129,62.12826484701929,0.7824113935165606,0.8933137635523624,"(0.5, 99.5)"
63,"{'f_select__percentile': 44.878867598671015, 'model__regressor__alpha': 0.21636198893598427, 'model__regressor__l1_ratio': 0.07176460942813434, 'scaler__quantile_range': (5, 95)}",11.615828369930387,1.3803592063095802,0.8029297387227416,0.22557443548272876,-0.9188960155814057,-0.9191859442636385,-0.9193886151687485,-0.9190549482990122,-0.9192417237246958,-0.9191534494075002,0.0001674071976984968,10,44.878867598671015,0.21636198893598427,0.07176460942813434,"(5, 95)"
