,params,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_f_select__percentile,param_model__regressor__alpha,param_model__regressor__l1_ratio,param_scaler__quantile_range
44,"{'f_select__percentile': 34.09101557314589, 'model__regressor__alpha': 1.3445553986445327, 'model__regressor__l1_ratio': 0.4720336508452546, 'scaler__quantile_range': (0.5, 99.5)}",8.185561572574079,3.7237679496993255,0.12341357357800006,0.02958079265099928,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,34.09101557314589,1.3445553986445327,0.4720336508452546,"(0.5, 99.5)"
45,"{'f_select__percentile': 21.759540346635163, 'model__regressor__alpha': 3.0499569304487997, 'model__regressor__l1_ratio': 0.9739818814412581, 'scaler__quantile_range': (0.1, 99.9)}",10.171019897982479,3.9877820704051183,0.4588412374258041,0.5097758336687799,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,21.759540346635163,3.0499569304487997,0.9739818814412581,"(0.1, 99.9)"
46,"{'f_select__percentile': 71.60466945392618, 'model__regressor__alpha': 8.17342520324725, 'model__regressor__l1_ratio': 0.7873099317681486, 'scaler__quantile_range': (10, 90)}",6.9677637035027145,3.5094857156409196,0.6259219061583281,0.6745587151750482,-1.0649556856262805,-1.0657071390805797,-1.0651969046702658,-1.0657140038837833,-1.0664652330508686,-1.0656077792938983,0.0005196901376575721,110,71.60466945392618,8.17342520324725,0.7873099317681486,"(10, 90)"
47,"{'f_select__percentile': 21.045648935439807, 'model__regressor__alpha': 0.37591346249507823, 'model__regressor__l1_ratio': 0.8678718352775456, 'scaler__quantile_range': (10, 90)}",7.357677626982332,2.295565111890708,0.6511735195294023,1.0465694704826785,-1.05438230757695,-1.0549396227560137,-1.0532507377857432,-1.0557171428013745,-1.0551348524995743,-1.0546849253543367,0.0008344207314033967,56,21.045648935439807,0.37591346249507823,0.8678718352775456,"(10, 90)"
48,"{'f_select__percentile': 74.04684667929185, 'model__regressor__alpha': 2.530484370669752, 'model__regressor__l1_ratio': 0.9537498712227421, 'scaler__quantile_range': (0.1, 99.9)}",10.414494144544005,4.3436911190441165,0.4144618736580014,0.318137806018963,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,74.04684667929185,2.530484370669752,0.9537498712227421,"(0.1, 99.9)"
49,"{'f_select__percentile': 95.6152090486558, 'model__regressor__alpha': 1.014633165181312, 'model__regressor__l1_ratio': 0.9510217130938025, 'scaler__quantile_range': (10, 90)}",7.306570659019053,3.622205664474155,0.40046489499509336,0.3163123600996049,-1.055973266121009,-1.0564295884765718,-1.055010667118527,-1.0572214680413532,-1.056890348552004,-1.0563050581271463,0.0007724551168551518,70,95.6152090486558,1.014633165181312,0.9510217130938025,"(10, 90)"
50,"{'f_select__percentile': 90.21987637647489, 'model__regressor__alpha': 2.477658719590702, 'model__regressor__l1_ratio': 0.51623623522996, 'scaler__quantile_range': (0.1, 99.9)}",13.610890475474298,4.417096600133059,1.1898153722286224,1.6698879855040378,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,90.21987637647489,2.477658719590702,0.51623623522996,"(0.1, 99.9)"
51,"{'f_select__percentile': 15.6319780916638, 'model__regressor__alpha': 1.8625300985695437, 'model__regressor__l1_ratio': 0.7450851253723337, 'scaler__quantile_range': (1, 99)}",7.7073488408699635,3.0022807467828536,0.24521529600024222,0.2476517167615728,-1.0675630466244352,-1.067669266968179,-1.067669266968179,-1.0679879727840496,-1.067966833806468,-1.067771274244475,0.00017284144654036628,120,15.6319780916638,1.8625300985695437,0.7450851253723337,"(1, 99)"
52,"{'f_select__percentile': 60.07590808728833, 'model__regressor__alpha': 0.8971269922605624, 'model__regressor__l1_ratio': 0.36390059737086655, 'scaler__quantile_range': (10, 90)}",7.7265607342123985,5.2708400438197165,0.20194223821163176,0.14391850109130983,-1.0543875302911376,-1.0549452388689717,-1.0532557724262415,-1.055722718141532,-1.0551404999745313,-1.0546903446071707,0.00083464245555602,57,60.07590808728833,0.8971269922605624,0.36390059737086655,"(10, 90)"
53,"{'f_select__percentile': 71.2806477506149, 'model__regressor__alpha': 0.05140620128266758, 'model__regressor__l1_ratio': 0.0837953234286154, 'scaler__quantile_range': (5, 95)}",12.863909938931466,4.3262847155400665,0.37266812585294246,0.2162966693203376,-0.9061192971735701,-0.912180238581245,-0.9078412421688269,-0.9094385929650438,-0.9096640865336073,-0.9090486814591255,0.0020187574115681393,3,71.2806477506149,0.05140620128266758,0.0837953234286154,"(5, 95)"
